text,label
bagus menghabislan teman dar foto2 jajan cilok bakso tusuk lupa jaga bersih pantai oiya retribusi orang 5rb pulang bayar parkir mobil 10rb utk motor 4rb,positive
snorkling air lumayan jernih jenis ikan laut,positive
pantai buruk kotor,negative
ramah dua sm pacar refreshing ngapa2in usir jadi agustus bilang publik space emg publik aneh bapak2 gajelas ngaku pegawai kelola pantai ngusir sy smg anak rasa habis ngusir ngarahin keluarga nempatin pacar singgah kl emg singgah singgah mesti ngusir pake ngata2in pacar,negative
pantai parangtritis bosen kunjung kesini ramai pengunjungwisatawan,positive
arah masuk,negative
pantai alami aman renang keluarga waspada karang dasar pantai dihimbau pakai alat snorkeling lengkap indah lalai,positive
lokasi lumayan teduh,positive
membuatky gantenggggg bigitss,positive
sayang kamar mandi jelek awat,negative
indah tp kotor pagi masyarakat buang sampah sungai jembatan buol jembatan kumaligo tpa,negative
preman nyolot2 kamar mandi susah,negative
kurang lahan parkir inap,negative
pantai carocok indah,positive
pantai bagus akses mudah kota sayang pantai bagus rusak perilaku masyarakat anggap biaya parkir 5rb masuk pantai ongkos dar duduk sebentar gubukgazebo pantai balik palak orang 300rb dinego retribusi apa duduk gasampe 1jam alas beda karcis masuk hati2 kesini deh pikir2 cari info kesana,negative
rame lokasi mudah djangkaubanyak jual makan,positive
pantai teduh,positive
sepi awat,negative
krisis identitas pake budaya bal budaya budaya jogja kalah bagus loh dipake,negative
enak sore,positive
teduh nyaman duduk santai,positive
pantai bagus nikmat udara pantai,positive
awat sampah sera,negative
olga jalki susut gang2 rumah situ adem tenang kicau burung ketemu musim gugur gugur bunga2 warna kuning indah,positive
sejuk pohon cemara bikin teduh,positive
pulang semarang emang wajib banget kesini wkwkwkkw pantai dekat rumah,positive
pantai pasir luas wisata motor atv oleholeh,positive
dar santa sore,positive
pantai deret pantai parangtritis pantai depok ramai pantai parangtritis sewa jeep jugaa keliling pantai bisaa sewa jeep tp tau nyewa jeep sopir engga tp pasti pakai sopir yaa wkwk suasannya foto suka suasana ramai pilih belah pantai cemara pantai gitu liat gmaps sepi toilet warung2 guys parkir adaa,positive
ramai habis maghribbanyak pancing nelayan cari ikan,positive
pantai indah luasbersihnyaman tutup jam 1800,positive
surga sembunyi gunung kidul,positive
iris daging iso babat sate ngga pampang papan jd tdk sesuai,negative
wisata pantai kelola dg,negative
cocok renang anak pancing pekan harga tiket masuk 5000 rupiah gratis anak bawah 2tahun,positive
sadis pungli rampok habis2 an,negative
lumayan ngelepas penat masuk bayar parkir 3k salah,positive
luas bersih,positive
dah bersih kaya minggu rame banget trus kesana enak pas pagi jam 5an air hangat,positive
suka dg pandang kesana pas sepi benar2 nikmat,positive
air laut lumayan kotor,negative
lumayan nyaman libur jogjaliburan alternatif keluarga dar melpas penat,positive
pantai bersih unjung akses jalan mudah lumayan mulus pohon gazebo neduh sewa hammock rekomendasi renang pantai ombak pantai selatan golong,positive
pantai panas,positive
sayang si spot pasir gt jd area pasir pantai kecilll,negative
cocok santa nikmat udara tepi laut,positive
enak mmbuat badan fresh,positive
rumput laut lmao,negative
suasana lokasi hunting foto sunrise sunset mancing mancingmania dar lepas penat rutinitas pilih makan jual kuliner,positive
anak jauh2 lombok pantai 66 masuk gang kena 2000 motor masuk niat cari parkir kosong gerbang masuk pantai lebar kosong situ motor tutup akses tuju pindah biar halang tetiba oknum tugas logat timor 1nya tubuh gemuk hampir ngapain parkir penuh parkir kosong parkir selatan banget sumpah oknum kosong ngatain kasar nada marah mbak2 liat marah oknum untung pede sabar lontar maaf oknum oknum salah paham habis pergi acung damai oknum pantai gemuk jadi minggu sore 306 mohon atensi pantai 66 evaluasi parkir seringkali penuh tanggal merah sedia parkir tingkat evaluasi petugas2 kes arogan ujung terima kasih,negative
kuraang bagus apra,negative
rekomendasi pergi pagi jogging,positive
bawa uang mepet saran beli jajan makan dalam wisata harga wajar td mie ayam ceker 15ribu total harga 20 ribu uang sesuai,negative
main spotfoto jajan udara segar pandang indah,positive
akses masuk jelek hahaha,negative
pantai air manis pam kunjung minggu sore jam 1700 wib tgl 17022018 kondisi pantai nyaman krn kelola benarprofesional pam jadi alternatif spot utk nikmat sunset minus biaya masuk double masuk area pam masuk parkir akses tepi pam kotor dagang tepi pantai plus alternatif spot utk nikmat sunset pandang indah masjid pantai saran kendara tdk langsung parkir tepi pantai kelola,negative
pantai nyaman wisata pantai padat kapal nelayan warung makan jual ikan sedia harga atas rata2 ikan frozen segar relatif,negative
bibir pantai luasmenu ikan bakar ciamikdengan debur ombak gahar,positive
enak pesona panorama pandang,positive
bukit jalan kaki bayar 30rbsaya mahal lg 100rbmmm,negative
rapi sampah,negative
kecewa pantai slili gazebo dn tdk byar tulis dn duduk 15 menit suruh bayar 35k,negative
ramai tempat tata,negative
benahin dlu ajah jalan kesana hancur parah jalan terjal turun jalan tanah merah batu posisi jalan vertikal turun ekstra hati pakai matic krna terjun bebas kendara kuat krna terjal klo tempat tpi jalan kesana benah sekian,negative
pungli sana duduk lopo biar menit minta 20 ribu orang parkir mahal nawar kelapa muda olah me jebak,negative
kesini minggu keluarga mobil kena parkir 20 rb nemenin anak2 renang dpantai jajan makan nasi kucing bungkus rb goreng 10rb bikin murah selesai mandi bilas kamar mandi bayar rb orang spot mancing pokoke murah riah libur keluarga saran pengelpla mohon bilik kamar mandi tambah,positive
lumayan bagus lihat sunset minggu rame bingit htm 10k orang motor 10k,positive
dampak abrasi pantai jadi pantai waru nikmat,negative
pantai sejukpas ngumpul keluarga teman,positive
pantai lumayan bersih,positive
pantai marina semarang kios makan rusa masuk pantai marina jalan bandara ahmad yani arah bandara putar arah jalan pantura jalan madukoro belok kanan jalan puri anjasmoro lampu lalulintas jalan bunderannya belok kiri bunderannya lurusambil jalan nomor loket bayar belok kiri nikmat pandang suasana makan rusa minggu rame kios beli harga murah makan rusa gratis biaya mobil puskesmas memberitahukan vaksin nikmat pantai marina wajib vaksin dosis lengkap jalan jalan masuk beda loket belok kiri lurus masuk lurus arah keluar tanda larang masuk panah tulis jalan ikut ketemu loket selamat alam pantai marina,positive
pantai gersang tarik wisata pantai baik nyaman unjung,negative
jutek layan gk ramah2 bnr2 kecewa,negative
pagi cocok relaxsasi,positive
sewa tikar rp30000kemahalan tuh,negative
sayang lokasi gelap sewa pulang mati lampu beli souvernir serba repot,negative
jual mengikutin pergi mending zonk,negative
pantai menariktempatnya awat,negative
nyari tenang rekomendasi area pinggir semarang,positive
enak nyaman,positive
gw kesini nikah temen gw sejuk banget,positive
sewa pondok kamar mandi utk bilas bersih titik pas arah sawah seberang,negative
bersih,positive
indah 2007,negative
rusak spot bayar mahal,negative
masuk 10k mahal parkir bayar duduk gazebo bayar bilas air bayar komersil,negative
parkirombaknya gedhe,negative
pantai ramai sayang air muara bau,negative
pantai bersih tau kali kotorrrr banget sampah plastik sera sayang bangettt,negative
desember kotor sampah sadar buang sampah tempat,negative
asikk arah pantai,positive
rekomendasi nikmat pantai air pantai putus darat manfaat nelayan pinggir pantai cuan seberang pakai perahu,negative
jelek tempat makan minum mehong,negative
seru ain main jeep,positive
tempat bagus pandang sunset indah ikut pelangi bagus pantai proses reklamasi renang bersih sunset nomor lingkung dukung batu batas reklamasi pinggir pantai,negative
lumayan me rfresh penat hobi mancing olahraga jestki,positive
alam gk lupa kecewa sma dagang ngejar2sampek ngancam trus ngejar2barangnya kasih aj dynya pergi gitu ajmana harga gk masuk akalllpengalaman bgt,negative
kembang pariwisata butuh parkir lapang sesuai harap parkir batas unjung membludak,negative
benah utk jalan,negative
cocok nikmat libur makan ikan laut,positive
enak sepeda pagi sore,positive
suka pantai pas sampe zonk maaf tp tempat2 pantai foto foto pulang deh,negative
suasana adem nyaman nyantai pinggir pantai bikin kesana paket wisata jeepnyaseru gaes,positive
pngen ksana tpi blh orang bandung mah,negative
parkir pada,negative
isi pungli sampah,negative
akses jala sulitt lokasi tata,negative
hati2 tukang pijat resah tukang gelang udh bnyak jd korban,negative
puas pelayananya bagus masuk byar parkir trus bli tiket lgi msuk pantai udh gtuh ngantri tiket gk tip bnyak nyerobot klo abis renang mandi bilas cma itu bnyak gk air bilas,negative
viewnya pas banget libur lokasi mudah jangkau bersih tata,positive
spot foto umkm jual mahal mahal harga menu,negative
pantai bersih,negative
pantai yacoba pantai argapura tempat sulit temu pantai pasir putih takut daerah mistis rekomendasi langsung hadap kubur suasana yah mistis pantai kelola bibir pantai kotor,negative
gatau bilang bagus,positive
cantik sunset kala senja warungwarung enak jajan harga makan minum jangkau lumayan bersih sampah kunjung,positive
bagus lepas lelah,positive
jalan baron wonosari rusak parah bahaya,negative
tempat awat,negative
akses lokasi tanah batu,negative
akses pantai pangandaran sengaja diarahin cagar alam tiket masuk mahal tutup,negative
pandang lihat sampah taruh rumah makan2 sedap banget liat pantai sedap liat bikin nafsu makan hilang sedap banget bau salah cek review udah bahas sampah udah,negative
akses jalan ciwidey adventure 45 jam bandung fasilitas pantai pada cenderung kotor kabut jalan tebal saran pelanpelan pasti mobil kondisi belok curam,negative
tdk meter air laut udah tanem payung2 rusak indah pantai manfaat untung beda 2016 pandang pantai luas,negative
kelola bagus bt alternatif wisata bahariuntuk msh butuh tangan,negative
hancur pantai mohon perintah tindak pungli tunggu viral kemanamana tindak,negative
suasana alam alami indah pokok,positive
pohon cemara ny nama pantai cemara sewu,positive
enaq luas parkir luas shooting,positive
gumuk pasir,positive
asri panas rame jual makan udah kyk pasar malam mahalbeda kunjung kesini,negative
jual paksa dagang beli ganggu tuju pantai gondoria bersenangsenang reflection duduk bangku dagang rebut nawarin makan,negative
tukang ojek malakin iya pake mobil uang ojek hahaha misquernnnn,negative
renang puas santai perahu masuk kawasan renang urus bagi wilayah renang wilayah perahu sayang pantai indah nikmat maximal,negative
blm banjir,negative
wisata murah riah rombong,positive
enak ikane tep pinter milih laaah,positive
jaga wc ramah iya larang masuk wc alas bersih tugas bersih wc larang unjung masuk wc alas kotor wc kerja pake bahasa kasar sopan,negative
utk liburanato suka tenang bsa mnikmati rindang pohon cemara tepi pantai dg angin milir,positive
hitung kali main kesini kenang,positive
nyunset lumayan bagus,positive
beranta bauk sampah alokasi dagang atur la atur unjung bengkulu risih jaga,negative
aman main air,positive
laguna pantai wedi ombo,negative
akses lokasi sulit tunjuk arah dn kelola blm harua jalan kaki tuk kesini,negative
lumayan bagus dar santa dg keluarga ato pasang,positive
liatin nelayan perahu tp tempat kotorr,negative
tiket masuk murah makan pondok mahal sy dtg hari tepat selasa harga sesuai hari,negative
tempat tenang main air,positive
pandang indah sayang jalan masuk sulit rusak trus pungli ganggang masuk dalih sukarelaseikhlasnya,negative
pantai kotor manusia,negative
bosenin ngapain jorok sampah kena timbun,negative
cocok untk santa pasang keluarga nikmat indah pandang laut hidang makan aneka goreng,positive
puas pantai kotor sampah kurang pelihara pohon langka gersang kurang minat wisata kesini mending pantai,negative
bs pandang sajatidak bs nikmat pantai bal lombok,negative
ramai makan,positive
healing pantai semarang,positive
healing malam jajan jagung bakar,positive
bikin kecewa sakit bayar mahal murah,negative
pantai teduh nyaman anak anak jual rapi kotor pantai parangkusumo pantai pelangi,positive
salah farm ikan louhan baik dsemarang,positive
warga setempata ramah,negative
lihat sunset tempat oke jalan pantai bikin males jalan batu debu km bom ujan becek,negative
2022 januari pantai ramai unjung prokes peduli prokes ny mohon rawat sampah sera pesisir pantai,negative
tempat bagusnyaman pokok sayang tukang parkir liar adakata tkg parkir gratis gk bayar pas gilir pulang 5000 tukang parkir tangga,negative
wisata tarik,positive
lumayan hibur keluarga klo kesini baik pagi jam sore jam 16 biar panas,positive
pantai bagus sayang sampah,negative
cocok santai sore,positive
pantai pasir putih cocok libur keluarga,positive
sayang awat nyewakan atv maksa banget sampe ngejar,negative
pasir tutup tanah media tanam masuk air kaki kotor tanah serbuk kayu lang berat jamin ngeres,negative
enak sore gess,positive
pantai dipake renang travel bawa kesini pantai sadran snorkeling,negative
jaga pintu masuk ramah rombong 28 motor masuk fdimarahin suka ngebentak nada baik biar famah lagiii,negative
pantai kotor urus,negative
akses masuk susah motor sampah pantai,negative
bagus maaf tata rapi unjung trims,negative
pantai ramai sampah kotor,negative
kali kesana bagus banget tp juni kesana kotor bgt sampah renang kena sampah btw monopoli akses gokil saranin bawa kendara sewa pake ojol ojol larang bawa tumpang,negative
kotor sampahsama pedagangga awat,negative
wisata parkir mobil,negative
pantai tdk luas awas ombak renang pasir putih kasar batu karang foto sunset bikin foto sunset untung2an makan seafood nothing special,negative
tempat enak makan seafood seafood,positive
pantai bagus asyik main kemarin kesini sunset sayang sampah bgt sampah beserakan htm 15000 orang tpr gang masuk pantai pandansari langsung mintain parkir 5000 sy pikir bebas parkir pinggir pantai tugas gemuk mas parkir kesana tengil pakai bhs jawa kasar yo kono nek meh mbayar teh sdm kek gin ajarin baik2 pyur gatau gitu loh mas tugas tengil bgt ciri ciri gemuk item cuci kaki situ kotak nyemplungin uang tulis brp tarif kamar mandi resin jilbab teriakin mbah2 mbayar kene kene kaya malinggg aje pdhl nyemplungin kotak gamasalh gausah diterikain kaya maling mauu bgt kesini tp siap deh ketemu tugas tengil,negative
pantai ramai unjung sampahsampah ranting pohon cari udara pantai main mandi pantai rekomendasi,negative
tuju wisata favorit kota indah nikmat senja keluarga,positive
pantai bersih pohon adem,positive
datengnya pas sore karna emang cuaca mendung ombak lumayan renang sayang sampah sera parit langsung laut parit buang toilet karna bau cium banget,negative
bagus utk nikmat sunset,positive
ramai alami,negative
cocok libur wisata keluarga pantai luas pasir indah bersih pantai jaga alternatif keliling area delman atv motor trail mobil jeep sewa unjung keluar kocek wisata bayar tiket masuk wilayah pantai bayar biaya parkir pantai indah bersih,positive
jalur kota malang,negative
lokasi nyaman masuk 10ribu murah motorbiaya parkir 10ribuparkirnya mahal,negative
murah riah pandang segar,positive
pantai kenal pasir hitam krn kandung besi bawa miu aman mandiin hewan laut,positive
bedagang jasa pijat kepang paksa hirau tolak dg klo kiya beli pakai jasa panggil teman,negative
udah bersih cuy keceh anak2 sore pagi sunsetnya mantep banget,positive
maaf pantai baron indah komersilkan pantai keruk dalam situ taruh perahu2 rusak indah pantai jgn kunjung kesana kecewa,negative
kecewa pantai lumpur,negative
pantai cemara sewu cemara ribu pantai letak deret pantai selatan jogjakarta bahan pantai parangtritis pantai depok cemara sewu pinggir pantai pohon cemara udang enak nikmat sejuk rindu sapu angin milir pantai cocok wisata keluarga parkir luas fasilitas lengkap,positive
jalan bebas rob,positive
bayar bikin kesel anda dar kena biaya tiket gk unjung kaget drpd masuk area pantai daki jarang jembatan bayar,negative
hrus reparasi lgi bersih,negative
warga lokal pungut liar trhadap unjung wisatawan unjung lokasi wisata mmbuat resah,negative
bersih pantai perhati tata pondok tetatur,negative
okesetelah longgar coronabs sepeda ajapatuhi protokolbahkan drone gabisa naikwaalaah signal fence nyalupa kl deket bandara,positive
spot mancing rucah ikan,positive
mantap indah salah pantai pantai pantai indonesia,positive
recomended sunset,positive
awat pantai minim indah kena biaya masuk 5rborang hari kerja anak2,negative
pantai bersih rindang sepi lumayan refreshing,positive
pas kesini sedih karna sampah tepi pantai,negative
mahal masuk udah 40 pondok makan minum bayar orang pokok ny bintang air ny surut mandimenyedihkan,negative
maaih terawatbanyak sampah sampah prospek bagus utk depan bs pantai anti,negative
baik ke2 kontemplasi pura agung giri nata,positive
tarik datengnya jelang maghrib gin dapet bonus sunset jingga cantik,positive
pantai pasir hitam ombak cocok suka surfing bersih kamar mandi,negative
pantai kumuhudah uang parkir eh tau uang parkir pas pulang,negative
jaga kebersihanya,negative
pantai istimewa,positive
jaga bersih,negative
tempat bagus ramai,positive
recommended rekreasi semarang,positive
enak karna beton kelilingmau mandi macem tutup beton mandi kolam bebek oalah udah jalan situ zonk kejut pantai betol keliling,negative
t4 wisata pantai delman mobil jeep spd motor trail maen pasir,positive
pantai bagus akses jalan mudah tinggal ikutin maps azaa deket gumuk pasir masuk tinggal bayar parkir 5k pas kemaren bersih,positive
hibur murah,positive
pantai bersih harga makan minum jangkau htm murah toilet bilas musholla trsedia bersih,positive
tugas karcis gerbang nyebelin sopan mintain duit karcis tangan gw pegang2 udah gitu catcalling najissss rata2 tugas mas2 jamet sok ganteng perbaikin tuh sdm kek anjing kapok gw main kesini tugas kek gitu,negative
tipu jual makan makan minum tp kena cas biaya sewa duduk gazebo beli knp msh kena cas next pemberitahuan awal klo sewa kapok main kesini kesini hati hati,negative
skrng ramai bnyak orng jual pinggir pantai sedia sewa jeep,positive
bagus teduh cocok piknik keluarga,positive
bersih sampah,negative
rekreasi keluarga pancing makan rusa,positive
bahagiamesti hasil jepret pantai,positive
skrg sdh fasilitas,positive
sampah air laut terjemar jaga bersih ramah wc air alir,negative
nawarin pijit maksa,negative
toilet perhati bersih masuk bayar 10ribu lho,negative
hutan cemara bgus bwt foto ria,positive
asik santai mancing keluarga camping,positive
salah pantai kenal indonesia pandang bagus pantai laut datar tebing gunung belakang jual makan souvenir parkir,positive
kecewa jauh2 ken nikmat indah alam cipta allah swt rusa alam payung tenda2 semrawud sampah dimana2 gratis mending masuk bayar 15korg parkir mobil bayar 10k lgi hmmmm lupa berhati2 duduk2 tendatiker ndak kaget mintain duit hahaha bawa anak harap berhati2 jaga atv jeep delman seliwer area tanggung asuransi anak ketanbrak celaka bayar fasilitas nol rekomended kapok,negative
masjid dsna bersih bgt,positive
pantai maron bahan pantai tirang batas sungai pantai tutup masuk kompleks tni mobil masuk portal halang motor mlipir pantai awat sampah sera,negative
kotor cari wc aj susah,negative
karangspot selfi bayar,negative
pantai marina semarang tuh enak banget nongkrong soresore angin seger liat sunsetnya cakep banget tempat rame cocok santai ngadem hirukpikuk kota,positive
keaadaannya bagus sampah sera turis local mancanegara awam lumayan bingung arah tunjuk arah menunjukaan spesifik arahan2 s3perti menyebrang arah loket sewa boat jenis,negative
asyik kunjung ombak bening pasir putih tiup angin milir plus aneka transportasi sedia pantai 4x4 jenis jeepjimmy motor roda,positive
tiket masuk mahal sabtu minggu tanggal merah bayar 10rb 2x lipat 5rb,negative
pantai jelek monyet penuh sampah sana orang ndeso jamin sesal renang kunjung air laut campur air kencing ludah,negative
kotor bau anak2 amen ganggu,negative
sore lumyn bagus menghbiskan lihat matahari tenggelam,positive
hati parkirkmren sya sama helm tmen sya hilangjok motor congkel,negative
pantai jelek pantai cemara sewu sejuk pohon spot foto bagus lorong pohon cemara pantai,positive
pungli everywhere harap siap uang receh harga tiket masuk 5000 orang parkir mobil 15000 libur lebaran jarak parkir pantai parkir pantai penuh parkir jalan mulus sempit tikung turun mobil bintang fasilitas parkir mobil rasional banding layan,negative
pantai letak yogyakartadengan pandang bagus pasir putih pokok dateng kesini kagak nyesel,positive
fasum pkl tata,negative
bandara tiket masuk murah 5000,positive
akses bilang susah pantai bersih,negative
inap,negative
mantap pandang pantei pangandaran,positive
semarang pantai cantik tarik warga kota semarang eman lho nyoba pantai tirang pantai bersih main ombak htm rp 10000 orang harga tiket parkir motor rp 3000,positive
kotor pantai kutamemuakkan,negative
refreshing fishing murah riah,positive
jajan sayang air kotor sampah,negative
pantai luas bersih ombak perhati gaes,positive
bulan kesini makan ikan segar makan on the spot kmrn krn sana ramai bgt bauk atv bensin solar trs suasana panass bauk mesin atv nyaman mual jd coba bungkus utk sen nikmat pantai belah note bcr lgsg mint tlog udang kotor bersih ehh gk bersih kayak pasir pdhl udang crisypy hadeww utk lainnnya makan okey suasana tertib kendara sepeda listrik dagang situ tp gk tau belah klo kendara laju kenceng bahaya unjung gilaa balap sono lho pacu pantai depok situ herann,negative
ramai pas lebaran kotor,negative
pohon rindang pantai spot foto indah tanam kebun bunga matahari,positive
serius sampah duga perilaku unjung buang sampah pantai nyata buruk milik usaha sana buang sampah rumah tangga sampah tamu langsung pantai sela2 karang sana saksi orang inap beda buang langsung sampah laut salah orang buang sampah dus masuk murah 20 rb kendara unjung makan inap biaya tdk orang2 tuju serius utk bs berkordinasi edukasi laku usaha sana,negative
siang panass angin kenceng air laut dingin,positive
pantai mantap,positive
masuk parangtritis udah ngga bayar2 parkir,positive
mahal tiket msuk,negative
suasana senang,positive
pantai maron,positive
tempat bagus tp sepi pngunjung,positive
fotografer maksa cabul,negative
lumayan cari seafood,positive
cocok banget nikmat senja macem kuliner pokoe wajib kesana wkwk,positive
pantai hitam ombak ganas jadi pas tenggelam jatuh kuda pantai sek manusia kuda dagang asong jual jasa pakai baju hijau,negative
bintang paksa bayar parkir 2x pandang bagus tp mohon manajemen parkir kecewa,negative
pantai its okey tapiiiiii kelola atv sangat2 sopan pintu masuk atv pos orang sewa milih bilang suruh beli owalahhhhh sewa maling ramah perhati sewa apa2 nyaman jogja orgnya kenal santun,negative
pandang bagus pohon panas,positive
tempat asikcocok wisata keluarga,positive
kenal pantai sampah,negative
sejuk pohon cemara,positive
ombak kecilair jernihharga masuk 12000 parkir didlm 7000lebih bagus glayem,negative
nyaman enak santai,positive
weekend kesini pas lumayan ramai ombak orang main surfing andong kuda aneka jajan tata rapi lapak lapak,positive
enak nyaman baik tmpate biar adem kasar banyk batu,positive
kotor nyaair butek,negative
kelola bagus byk potensi bs kembang lg,negative
tempat lumayan bagus utk santa keluarga,positive
tempat teduh pinggir pantai toilet pada variasi jual makan,negative
wisata pantai kotor sampah berserakanpanas tanam pohon panas,negative
udah bagus awat urus air udah kotor,negative
salah wisata pantai kota semarang area pantai bersih pohon adem dudukduduk pinggir pantai jual jajan hehehe,positive
strategis pusat kota 45 menit,positive
tenang cocok deh galau bad mood teriak lari puas alas gue,positive
bersih pantai jaga first time kesini fasilitas makan toilet lengkap,positive
komplitada main dipantaikedai makan memadaioleh2 hsl laut jg,positive
kunjung sore ombak tenang sunset tawar,positive
sampah kesana,negative
pemndangan indah bayank bule da angin sepoy sepoynya,positive
pantai rekomendasi semarang akses pantai pada wisata spot libur timbang semarang pantai marina,positive
mantul coba mancing,positive
pantai cemara sewu menyenangkanbanyak pohon cemara bikin rindangparkirannya luasdan sejuk bersih,positive
lumayan isi libur,positive
spot mancing apik aman pandang tj mas eksotis,positive
lumayan dapet ikan segar,positive
akses jalan lokasi harap baik tambah devisa perintah,negative
pantai pandang ilalang indah,positive
langsung pantai batu batu bibir pantai lepas pandang,negative
viewnya bagus pas mendung moment sunsetnya engga dapet pantai bagus jarak pusat kota jam,positive
syahdu bgt nyore,positive
butuh tenaga extra capai pantai lewat ratus anak tangga jalan kapur curam duduk payung mohon bawa minum harga minum jual pkl tingkat 34 kali lipat kesiap pantai bagus fotografi sepi pintu masuk suguh lapang golf luas saran anak wanita hamil usia,negative
jual jajan kuliner lokal buka pagi sore masuk lokasi kategori bahaya posisi lokasi bahan muara sungai laut lepas lengkap fasilitas ayun beberapa kadang kalah bersih jaga kotor hewan,negative
pantai kotor sampah,negative
tempat awat tugas parkir bantu duit oek,negative
pantai tata rapi sampah kurang,positive
tekreasi santai murah riah,positive
pantai bagus dah jelek ombak pasir hitam pantai lai situ putih heran,negative
niceee pantai renal bantul,positive
baik pantai kelola awat krn kotor toilet lokasi pas ramai unjung antri masyaallah bersih point plus rusa jd bawa anak jd hibur kenal hewan pd anak,negative
oke pantainy nyaman momong,positive
asyik joggingtiap minggu kesana,positive
pantai baruna bagus indah pandang bagus selfi bagus untuj wisata mancing ikan biota laut jg ngevlog jg recomend bgt akses jalan mohon baik,positive
pantai kembar pantai maron cocok suka pantai batu2 marina,positive
pantai landai ombak bagus pantai kotor sampah kelola,negative
tukang parkir ramah bngst,negative
masuk bayar jalan rusak sampah plastik tulis buang sampah nyebrang santolo bayar 70rb pp 2orang masuk santolo suruh bayar 4rborang sampah plastik tisu magic pantai gedung robohrusakngga tempatin air pantai bagus santolo over rated,negative
kawasan pantai biaya retribusi bayar pos 10ribuorang area parkir kena 5ribumobil pantai pilih kunjung lebaran karakter pantai pasir gelap ombak angin kencang warung2 makan pantai khawatir lapar makan sesi pesan goreng bakwan tempe saking enak santap goreng lupa foto goreng makan sesi order seafood salah warung cocok lidah warung ohiya pantai sewa atv dagang main tarik mata anakanak fasilitas toilet musholla sedia seberang warung makan bersih oke simpul pantai rekomen kunjung,positive
pantai bilang kotor wisatawan banyak buang sampah sembarang sedia santai sdikit sedia sampah,negative
nikmat senja,positive
kecewa pantai awat sampah plastik sera pasir pantai warna air jernih kelola peduli bersih out of expectations view karang obat,negative
lumayan utk dar olahraga sepeda,positive
enak santa sore,positive
